State,Account Length,Area Code,Phone,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn?
TN,91,847,920-1671,no,no,0,4.111910110767663,5,2.5685088688636357,4.094184471630622,2,5.583146253433112,6.630804048833584,100,3.3273906825770965,6.669363001732771,5,8.622927838947183,3,True.
WI,30,877,835-1350,yes,no,0,7.0087139297790575,5,3.9676583484649073,6.305013422128685,0,6.802563148951344,4.7770181045946,150,6.177464599368969,3.7466343237560342,4,5.7227495830467525,6,True.
AK,37,657,405-8912,no,no,0,8.708397505152153,1,7.040558653262385,8.677519566224682,0,6.858145597893312,1.3900847031099182,350,7.469533215184454,4.172085981176756,5,4.000097300324467,7,True.
IN,19,737,491-3087,yes,no,0,10.44480681661208,4,7.847919001004056,2.278746922579014,5,8.463652544320112,5.549990708332701,0,5.877711495235319,2.788440756006975,4,5.952201632199609,3,True.
ND,108,786,686-7949,yes,yes,500,7.237457642223331,2,6.199576976470121,7.016234019043924,3,4.638258676660258,4.967777367364254,250,6.195941857662084,5.04179590370244,6,4.173478066517564,6,False.
SD,17,836,136-1764,yes,no,0,11.690399451403945,4,5.825924874387848,7.28601239570049,1,9.311193625155692,4.210986664600789,50,4.961755182698932,3.9114350755203686,8,8.89476636134648,3,True.
CO,184,677,369-9612,no,yes,0,0.3847384964604528,6,4.146309360228641,4.839384123579157,9,1.7926637081549504,3.727026590203747,200,4.983408769467542,5.071798775314837,2,3.042096056075718,4,False.
NC,196,786,898-5743,yes,yes,400,3.404901525957184,6,1.5994324821571624,3.243417714461887,6,1.9059298497155333,2.9104989424961865,300,2.3766082397912958,4.4213770673900425,4,4.718216864439312,3,False.
MN,58,777,258-6661,yes,yes,200,8.798614623121997,3,7.017487057588895,4.685483721422775,3,6.8096737160002,3.625862569735049,150,6.962841655442009,5.8376983703956284,5,2.847771980880802,6,True.
TX,141,848,266-7419,no,yes,600,7.20171503309207,3,4.451383750526471,4.331803530422866,1,7.272918286342317,5.124129783243295,200,5.512983871705077,4.286740123600043,4,7.413747067765742,3,True.
VT,127,868,117-3946,yes,yes,400,6.37043768131731,2,6.616753599678747,4.510782165442247,1,6.988989466839656,3.1668250722506546,150,5.408206834903223,4.500104376110432,2,6.923131912409167,6,True.
AK,120,657,277-1587,yes,no,0,1.6844978266070312,3,6.850729722391071,5.1654475367151225,9,2.1626612134582333,4.086196966291809,400,3.3275410132052934,5.862016325171863,4,5.969873670459776,3,False.
LA,41,766,667-1912,yes,no,0,7.794604050686643,5,5.3120403671056335,6.854746883579975,0,6.273334217243194,3.207827895587533,150,6.706022102873213,6.154159148467237,6,4.6833329589364645,6,True.
DE,68,686,611-4230,no,yes,500,5.480030099562003,3,3.493511605997877,2.378365537839226,1,6.872664170080943,5.877522390380607,250,5.251431251902612,5.928404833160486,6,1.864618242667904,7,False.
OR,49,798,920-1876,no,yes,300,10.74110069186535,2,6.536678044917871,7.765520207350731,1,8.383948714111712,2.9391043467526954,200,6.999095607012379,7.221846009356962,6,6.182045945546512,5,True.
MA,194,776,748-5333,yes,no,0,2.478194014181006,6,5.372670838058983,9.849574657135465,6,0.0567243009639595,0.1355604180534593,500,1.891812818014143,4.2528174782674935,6,7.026491410413604,3,False.
AZ,80,659,415-3437,no,no,0,12.099140441964146,5,8.09751962557384,6.902397667014378,4,6.535807470080098,4.362711845919094,100,8.082275987156185,6.2842374297404335,8,1.0122196700389976,6,True.
MN,196,777,916-7398,no,no,0,1.824649245992316,9,3.7553704545050417,6.944281854833427,6,4.820670306967119,3.541791779417272,350,3.837488575101544,5.024090960429563,4,4.977102089013565,5,False.
WY,42,878,308-4773,yes,no,0,0.5903548128867957,6,3.5911231761001945,4.729604016045135,6,3.281472599676886,1.7030889682218575,400,5.28357537912203,5.402302883441081,5,1.7543511208417848,5,False.
DE,117,686,559-8227,yes,yes,900,0.1256192738232231,1,1.306066255196094,2.136627700210636,2,4.40007116859666,2.498850368302058,300,3.2623412231793525,4.708640375242523,7,3.433167481659469,7,False.
PA,197,806,955-3179,no,no,0,8.899919611620444,6,5.813312118573071,5.592884520412332,1,6.4846865828348434,2.859132203868213,100,7.410014904058165,6.122912208716256,7,2.9869444096087125,6,True.
WA,11,876,106-3732,no,yes,400,0.939121952033796,4,2.666868849782538,3.1721278212207813,4,2.8270321333922115,4.005080598445405,100,3.0977380341802307,4.408897375640574,1,8.329495918160811,3,False.
MO,42,777,820-8724,no,yes,400,6.723910078709279,3,4.923073126446672,4.5276294951895215,3,5.687059123696871,6.586226134973635,150,5.41105693722454,3.945221844657437,4,5.401541001558707,5,False.
WY,96,878,922-1372,no,no,0,2.166957389777683,6,1.1622165378947926,4.251841594388217,4,2.719520293434912,2.409057686949204,250,4.77754317756204,5.292283549147359,1,4.762731356947242,4,False.
NJ,24,787,965-8092,no,no,0,0.9743424344359256,3,3.886608236172126,2.522386656807032,2,2.9898733874238963,2.062106723640812,250,0.7425722867048474,5.601252519318853,8,5.3026945686509706,5,False.
SD,171,836,591-1365,yes,yes,300,9.172972424056429,6,6.301449822069058,7.822569814196921,1,6.528220311033677,2.5525013745823117,150,8.336182016889442,3.833275425669848,5,2.185410093358754,8,True.
NC,24,786,904-9846,no,yes,300,5.177001129195058,4,4.219602945468968,5.834482881690326,1,5.288510605550119,0.7406104408199603,200,8.204937615797462,5.246201027681591,5,0.8591279598323922,11,True.
MN,50,777,562-9980,yes,yes,400,6.790676815208525,4,4.957917472141535,4.703683460788024,0,6.897782054684189,2.5693753207003125,100,6.314930634181302,5.715515666115927,5,3.772149794210668,7,True.
OK,67,797,193-7491,no,no,0,8.272994253772879,2,5.684591310851323,2.714396951989039,0,7.807314636589813,7.336404020204636,200,2.820304078886645,3.207620307143155,9,5.079362957501767,6,False.
HI,160,727,397-3785,yes,no,0,5.188287864013697,1,4.949692504497785,3.288467515569943,2,5.008625710118788,3.72313192986752,150,5.649883692167812,4.28065423285222,5,4.812293912417752,4,False.
DE,88,686,737-5497,no,yes,300,12.714338408709423,2,10.25562412072424,5.493865815772367,6,8.116920668884726,4.8221869388915,150,4.662446148610872,6.112072931768734,9,7.5261797882907135,0,True.
VT,36,868,953-9135,no,yes,400,5.691237179892095,2,6.229622947376166,5.741296299129674,3,5.70051334928168,5.281974592736746,200,3.3183215582959007,5.906853853536226,4,8.80603308305021,4,True.
OH,80,797,702-4011,no,no,0,10.428334064472915,3,6.923461804507952,9.03230068096212,0,7.680592294818736,2.9777824108273503,250,7.18623582002205,6.743829456827683,5,5.579420713498371,5,True.
RI,25,827,403-1693,no,no,0,4.122312850286543,2,4.342191301829036,2.884575544165302,1,4.324554317666685,3.8203585681848153,200,5.868737899628304,4.695885539123293,6,0.8136434989078563,8,False.
PA,186,806,550-3044,no,yes,200,5.86030779179227,4,7.154106764421643,9.038487115746218,1,4.007243193354961,0.1366419395058624,350,8.032937959302224,4.02028642142224,5,0.0326972289254712,10,True.
WI,120,877,374-3581,no,no,0,7.528276134754748,2,2.90354681680536,6.622705886673569,4,6.912280526624654,3.275629087338673,150,6.708388376827264,4.5373942435354016,7,4.391384566472388,6,True.
KY,146,758,483-9348,no,yes,400,5.731993118853834,3,5.1280412820618375,4.479640506282699,4,4.663972445811965,5.853597877622091,150,5.238525777128189,5.010064124992489,5,4.815955925767333,4,True.
NM,185,787,857-7898,no,yes,300,7.330182040770529,2,5.738537683735306,4.21809147931171,0,6.2891945330336085,2.5674556456890727,100,6.5439060997809255,4.145106231372814,6,3.524373198299022,7,True.
DE,24,686,892-8056,no,yes,600,6.945849769106418,5,3.952827875092128,5.523511949679978,0,5.980162278630125,3.999628301872053,150,6.561117858229482,5.531858063656396,6,3.3830096116945843,7,True.
MT,41,778,360-9774,yes,no,0,3.61369180134471,4,3.6988298456163298,5.707111578691705,0,5.8301455055843086,3.302009273513085,350,3.895469986040285,4.93582269199698,6,6.956840844056645,6,False.
IA,64,736,519-4339,no,no,0,3.346637343080319,4,3.4018832055679566,3.364041620892714,8,0.2485656527435411,3.9322959688149672,200,1.233507739010292,3.219232950298464,4,5.250541404568689,3,False.
NH,85,787,127-9630,no,yes,300,2.760630546454277,6,3.2253272930736747,4.712368865034243,1,4.616557541563129,0.0471556721513408,300,7.362362108171357,6.544505351673831,6,0.5832760028636894,8,False.
WA,99,876,329-5792,yes,no,0,1.5380228152668107,4,2.687425015493999,3.487986271075033,1,4.307489088535395,1.9069097962448815,200,5.599752080324318,3.5832657871660007,4,3.0410659160219007,6,False.
ID,69,736,108-8102,no,yes,300,2.0125197792772305,4,4.793168994810038,2.208641617967265,6,3.749434191470804,2.4963623412809635,250,5.101619500779332,5.7719430226324375,5,1.6682152385238154,5,False.
KS,142,758,954-5851,yes,yes,700,0.3446248829011074,2,0.1323678904267611,0.2484806953234493,0,4.418131294746583,5.320399951800947,200,3.2907041777292614,3.779359353485748,6,3.170776561489788,6,False.
RI,138,827,934-6270,no,yes,300,5.611231876802391,7,1.4368997515303272,4.418987455181719,6,0.6017719418419532,0.3314265986352263,350,3.219668637905377,6.058718568346523,3,3.1733249113684465,4,False.
LA,191,766,329-3186,yes,no,0,12.81992309756682,3,7.310809369915741,8.331165241844573,0,8.890579049857656,2.182595851287558,200,7.20786315445906,3.6303598098778553,9,5.469429872343973,3,True.
VT,182,868,148-4720,yes,yes,500,4.666779517171845,0,6.661814110304898,6.204288877570367,5,2.586458830081757,5.740598587631299,250,4.016629447204855,5.172386108218452,5,6.606191094692329,4,False.
RI,200,827,105-8247,yes,yes,200,13.952656894567692,2,8.69249618620043,7.538281866976532,1,10.72165820284382,5.081769553214336,100,4.9833534851629295,4.778053863570659,5,10.997987926825148,1,True.
GA,40,716,350-5720,no,yes,300,3.054276026103313,3,5.097610295688306,6.923417050056133,6,2.6738674118646646,4.722746954567038,200,5.5933625796197015,6.361046114906263,1,6.860044027997347,4,False.
MI,176,777,185-9824,no,no,0,3.108555820745714,5,1.185621253922493,2.50693684877932,3,2.539196337471087,2.195556932080489,350,2.5216014835107567,4.0753748755533525,6,2.1343886178259464,6,False.
NY,142,788,248-9207,yes,no,0,0.6316071077050864,4,0.8173635604465206,4.399597542539205,0,2.0244823189277863,3.1565048711756205,200,6.124743096828062,5.644293002568544,3,1.532017351647959,10,True.
AL,112,657,772-8771,no,yes,300,3.17145604972718,0,4.903526236777217,2.4171761653144097,5,2.8844660390712136,6.157451532228161,200,4.585049807977718,4.536028602441262,5,2.406003081086914,6,False.
SD,176,836,941-6786,yes,no,0,1.3063865680136564,4,4.8707970943718495,3.578015281651697,6,2.826497187380287,3.4824088835442013,350,3.556789211815734,6.31465135413856,7,1.7593337011807355,5,False.
NM,146,787,625-5879,yes,yes,300,2.233580911671918,3,5.614287026778528,7.282592981094436,4,1.487218364458296,2.6374554774543157,300,5.490686168553877,4.579637862210998,6,1.363372541940679,9,True.
OK,196,797,375-3769,yes,no,0,2.3402518743663467,4,3.4260995563738037,4.501029876513075,1,4.822740503811789,4.414433457010387,300,3.0451253674427035,4.3569096096907725,6,5.903421812856034,5,False.
LA,140,766,128-5385,yes,no,0,5.77676808638815,3,4.86108765270347,3.717535897827184,3,6.594005961915689,5.4193457018216,350,4.54731637202044,4.79331092686819,6,5.29309162722326,5,False.
IA,56,736,931-2435,no,no,0,8.55089074186145,2,3.743073958646299,7.046784734385478,6,9.109978251688895,2.798462143678229,100,3.976181882235813,4.767028571879646,7,10.691279048200984,3,True.
AZ,49,659,977-4766,no,yes,400,5.321449055426725,6,7.861010710123846,7.446141462063766,9,3.885959669577919,4.864221970453514,350,3.8060823240776447,4.57127046391518,6,4.079341644242652,5,False.
ID,83,736,590-8833,yes,no,0,10.97330933640862,5,2.128936991127934,6.715210074686393,5,9.983454976368003,4.445928260891968,50,8.159072954923987,3.3325412623157336,6,5.904662633086693,6,True.
VA,178,866,778-4823,no,yes,200,6.023033300526645,5,4.835223123862667,5.382912269447713,0,4.908057238390615,1.0419511026980954,150,8.624915465821838,5.110078386799748,6,1.983149124510434,10,True.
ID,196,736,575-5810,no,no,0,1.245668235042498,2,3.1355714267739763,2.376873211229837,2,4.082214666727393,4.337121170676328,300,3.473658995295869,4.559778025166287,5,4.628921114492874,5,False.
GA,123,716,645-9483,yes,yes,500,5.929287781641007,4,5.6068019944926935,7.636038825684092,4,4.441316171984422,5.4285598183903385,250,4.046462835218652,4.219340307749081,7,6.528004168613629,4,True.
TN,137,847,774-5453,no,yes,900,2.27676988966895,3,3.180285044231052,6.750955593647605,2,1.4573375135052666,1.5134886580911942,400,1.7072179918131312,4.661362517686082,6,7.296964844777978,4,False.
OR,66,798,404-3528,no,no,0,0.6287364603305905,3,2.745845286331118,0.1784507593209898,3,3.486702597638293,3.1028272969789725,300,5.48976360090893,4.616992578323955,6,1.983847414886424,8,False.
RI,10,827,711-2064,yes,yes,400,4.144405889064823,5,0.7036342479633007,0.3051454296400866,5,2.7435685989513106,3.212295574015479,250,2.0228078148744357,5.545738480107646,4,2.383223813361904,5,False.
MD,56,776,948-4845,yes,yes,600,9.424995337617965,6,4.982738159548271,6.472970992608723,0,7.949291452523283,3.750324384315755,50,5.120045447504948,5.53702978027084,8,7.328805322540829,3,True.
NE,120,786,197-3919,yes,no,0,9.909872295389471,4,6.998574872837502,6.283076582558355,3,6.1243980963302365,4.897736783879732,100,5.29631476804615,4.481714085227226,9,4.854030298740935,3,True.
NM,199,787,751-6287,yes,yes,400,7.2974314116442685,4,6.275230180499291,6.188569900137475,2,6.02254678819687,3.873512583011168,150,6.376879267052313,5.1444168984711,3,5.919558183121582,6,False.
CT,27,678,665-2986,no,no,0,3.397669841000738,4,5.094149919796484,8.95851463285275,1,4.004865958695713,1.567118778613282,450,4.304113281270409,5.569525255298235,7,6.523071445094654,5,False.
UT,39,858,492-6999,yes,no,0,4.060265503510294,4,3.935881644825964,6.384497679777208,4,0.1807784958797196,0.3201565925077601,350,0.6239068329665001,4.995680386276311,9,5.389737338725093,4,False.
ND,117,786,713-9441,yes,yes,300,6.596965119137288,3,8.607888483454508,2.575513582020078,8,4.976580979663741,5.7075063805254045,100,4.39857915939612,5.521923868370889,4,4.759775056740619,5,True.
MD,170,776,730-4121,yes,yes,200,7.826361112857679,4,7.801303288456923,6.220412017769947,3,6.351583696590825,2.81520579050805,200,6.427410234328592,6.26698596090098,3,4.366573634530353,7,True.
AZ,89,659,601-7585,no,yes,500,9.66339301501938,5,5.068285943537973,6.340735277482063,1,7.00382637967726,4.483291403348634,100,6.655925636643218,6.670993781425843,8,4.526863359065531,4,True.
CT,47,678,225-8291,yes,yes,900,5.205943533504675,5,2.1791356156112194,5.59285729159055,2,7.480955379692343,4.654099753501754,300,5.331971488913763,4.146008430428484,5,4.9832474832977,8,False.
NH,171,787,659-8492,yes,yes,400,7.69539914629255,3,6.364786207557314,2.286319355053769,3,6.581307676647487,3.6608911340545225,150,7.075180044488114,4.692441086053021,5,2.629218217302468,5,True.
CT,199,678,111-2033,no,no,0,0.6635820313192715,4,4.7024442138045845,5.412427159179278,6,1.8489357247815972,2.6710653340351582,350,4.801411688591745,4.2776049930366895,5,2.9452925754781307,5,False.
DC,33,686,862-7973,no,yes,200,7.583581895726986,4,8.250361206976445,7.676923223304239,7,3.631974073356452,2.5137689339356672,350,7.816209805026331,4.9805240919469576,7,0.3966361021395475,6,True.
WA,31,876,332-6770,yes,no,0,9.264616949272458,0,6.181938126912044,6.79387429643539,1,7.874572844427472,2.627356214428352,250,6.606956070606255,4.018777906510588,5,5.834864573491592,5,True.
ND,40,786,511-1195,yes,no,0,10.579437459407892,5,8.183230599079447,5.940473776281909,3,7.528463271655593,3.677278106915717,100,7.064231931760046,4.428081440575778,5,3.236052094947069,6,True.
SC,183,836,659-3345,yes,yes,600,1.6844427189847675,4,2.374799510360337,2.339493745529361,3,5.0288746676726,5.300347280854775,300,3.282642875414075,3.903109491218398,6,3.407163711606687,5,False.
ND,186,786,867-3951,no,no,0,0.9235949171274208,3,2.892360206761341,3.570590847882986,2,3.7585103033236247,3.849506223313826,300,3.734349876431837,5.342708719080525,5,4.035535534740524,6,False.
NH,152,787,405-5285,no,yes,100,1.6716897418637098,5,0.4855316918857237,1.59322795325726,3,3.1297423249840963,4.480926299651228,200,3.8356050156350863,6.628742198960067,3,1.842232462046105,6,False.
KS,123,758,695-3069,yes,yes,300,9.192170574286129,2,7.236110008883973,7.688682135320477,1,8.305160702095993,1.2270216665784428,250,6.331412523450604,3.9405537236251114,4,7.5561048308716146,5,True.
MS,163,778,117-9847,no,no,0,3.589731189013289,1,5.422393551453942,3.986615411772196,4,3.332456716310782,4.132256336432456,450,4.623249403842796,4.626092302190506,9,0.8967285841418011,6,False.
NH,92,787,823-9530,yes,yes,600,6.246513943236322,3,5.713847083348143,3.79874703760051,2,5.573372450755552,2.955426013162501,150,5.7259896411999325,6.3300766246580125,6,3.752951453214674,5,True.
AK,187,657,615-6775,no,yes,300,8.975678846618017,5,6.049288502967708,4.742652788894209,5,5.654693949984668,5.2756136269105225,100,7.410892922332615,4.3256656694270506,7,1.8119477894221885,5,True.
VA,22,866,512-3387,no,yes,700,1.6686011763535165,3,3.728988187767524,3.725937901010942,1,3.6733019380104,1.9239475387185068,300,4.351704290823387,5.527073904605674,8,1.6918621474560274,7,False.
OK,57,797,782-5146,no,no,0,7.77276761915093,1,4.974706095053814,5.999129280010664,0,6.419079573531182,3.984879111142657,200,6.328862915789277,6.124351973464786,6,4.3979252455522335,5,True.
TN,171,847,436-3337,no,no,0,3.30105813786468,6,3.164465474352511,5.316798619030527,0,5.362219007192991,1.355657192610427,150,6.3813349353723146,4.751921622312801,3,3.896721982118813,7,False.
CA,7,676,536-1800,yes,no,0,0.6211526671450862,5,3.2291702739729446,5.999558933389511,0,3.546177938978322,0.446932436397474,300,4.4817909865227925,4.935407737255204,7,3.743266066690584,7,False.
CA,69,676,889-2794,yes,no,0,1.611287651236757,3,0.185184020763657,0.1204659483778742,1,6.103312266604165,4.358963503152392,50,5.349135163139508,5.964850380038675,3,2.905814623363211,7,False.
NE,148,786,671-7032,yes,no,0,10.004173721239486,3,7.615026701725091,5.3040071720064335,1,7.598847505569688,2.844629962155444,150,6.907010877497616,6.464351314008392,6,3.63106700386115,6,True.
